-5.598758157796970281e-01,8.646994381372555827e-01
-5.681507133706724666e-01,8.585377788884304140e-01
-5.763659290600535723e-01,8.523082773526325928e-01
-5.845208667423156257e-01,8.460111768332130300e-01
-5.926149280376983297e-01,8.396467349626652865e-01
-6.006475126146851862e-01,8.332152235081743408e-01
-6.086180185039473667e-01,8.267169281810620163e-01
-6.165258424040672702e-01,8.201521484499127990e-01
-6.243703799793424158e-01,8.135211973571745414e-01
-6.321510261499541095e-01,8.068244013390388769e-01
-6.398671753747722235e-01,8.000621000484199330e-01
-6.475182219270522177e-01,7.932346461808569282e-01
-6.551035601632699823e-01,7.863424053031773386e-01
-6.626225847853257633e-01,7.793857556847670898e-01
-6.700746910963392144e-01,7.723650881313005589e-01
-6.774592752502450743e-01,7.652808058207933861e-01
-6.847757344953905312e-01,7.581333241418475311e-01
-6.920234674123243446e-01,7.509230705339650092e-01
-6.992018741459593567e-01,7.436504843298147316e-01
-7.063103566322821436e-01,7.363160165993423156e-01
-7.133483188197733416e-01,7.289201299956180602e-01
-7.203151668856974110e-01,7.214632986023267192e-01
-7.272103094474113849e-01,7.139460077828047035e-01
-7.340331577688347098e-01,7.063687540305380042e-01
-7.407831259622187359e-01,6.987320448210381230e-01
-7.474596311853445307e-01,6.910363984650174096e-01
-7.540620938342746937e-01,6.832823439627906392e-01
-7.605899377317779653e-01,6.754704208598328874e-01
-7.670425903115403177e-01,6.676011791034279774e-01
-7.734194827982714404e-01,6.596751789003452160e-01
-7.797200503838107588e-01,6.516929905754870189e-01
-7.859437323993322400e-01,6.436551944314504725e-01
-7.920899724837443534e-01,6.355623806089525374e-01
-7.981582187483747814e-01,6.274151489480687127e-01
-8.041479239380288080e-01,6.192141088502394197e-01
-8.100585455885046526e-01,6.109598791410006946e-01
-8.158895461806456861e-01,6.026530879333977797e-01
-8.216403932910070207e-01,5.942943724920433102e-01
-8.273105597392100830e-01,5.858843790977843469e-01
-8.328995237320558909e-01,5.774237629129433946e-01
-8.384067690044658683e-01,5.689131878471018755e-01
-8.438317849573142571e-01,5.603533264233957478e-01
-8.491740667922157426e-01,5.517448596452959597e-01
-8.544331156433283558e-01,5.430884768638459814e-01
-8.596084387062299381e-01,5.343848756453328797e-01
-8.646995493639227925e-01,5.256347616393682864e-01
-8.697059673100219213e-01,5.168388484473581679e-01
-8.746272186691764761e-01,5.079978574913405209e-01
-8.794628361147757145e-01,4.991125178831727349e-01
-8.842123589839864239e-01,4.901835662940515204e-01
-8.888753333901683318e-01,4.812117468243483631e-01
-8.934513123327111339e-01,4.721978108737458490e-01
-8.979398558043373280e-01,4.631425170116614809e-01
-9.023405308959108195e-01,4.540466308479450541e-01
-9.066529118987918245e-01,4.449109249038388780e-01
-9.108765804047768144e-01,4.357361784831890739e-01
-9.150111254036595865e-01,4.265231775438985129e-01
-9.190561433784507628e-01,4.172727145696122353e-01
-9.230112383982892466e-01,4.079855884416270229e-01
-9.268760222090794976e-01,3.986626043110174100e-01
-9.306501143218877115e-01,3.893045734709720263e-01
-9.343331420991271008e-01,3.799123132293335536e-01
-9.379247408385635865e-01,3.704866467813374697e-01
-9.414245538551709869e-01,3.610284030825447465e-01
-9.448322325608641270e-01,3.515384167219643419e-01
-9.481474365421376227e-01,3.420175277953615423e-01
-9.513698336356367635e-01,3.324665817787506583e-01
-9.544991000016871396e-01,3.228864294020680759e-01
-9.575349201958074374e-01,3.132779265230242749e-01
-9.604769872382302731e-01,3.036419340011337620e-01
-9.633250026814547118e-01,2.939793175719215834e-01
-9.660786766758536759e-01,2.842909477213056979e-01
-9.687377280333582252e-01,2.745776995601553749e-01
-9.713018842892411353e-01,2.648404526990258967e-01
-9.737708817620204238e-01,2.550800911230697299e-01
-9.761444656115034757e-01,2.452975030671256940e-01
-9.784223898949927500e-01,2.354935808909869588e-01
-9.806044176216708319e-01,2.256692209548498140e-01
-9.826903208051860350e-01,2.158253234949449317e-01
-9.846798805144552080e-01,2.059627924993533421e-01
-9.865728869227032849e-01,1.960825355840097872e-01
-9.883691393547562321e-01,1.861854638688959229e-01
-9.900684463326053786e-01,1.762724918544265329e-01
-9.916706256192594493e-01,1.663445372980320025e-01
-9.931755042609010653e-01,1.564025210909402164e-01
-9.945829186273635880e-01,1.464473671351619599e-01
-9.958927144509441831e-01,1.364800022206833496e-01
-9.971047468635683142e-01,1.265013559028694279e-01
-9.982188804323206544e-01,1.165123603800831548e-01
-9.992349891933575146e-01,1.065139503715243074e-01
-1.000152956684214889e+00,9.650706299529263066e-02
-1.000972675974526105e+00,8.649263764668010945e-02
-1.001694049695163180e+00,7.647161587669717986e-02
-1.002316990065815538e+00,6.644494127083792889e-02
-1.002841418921019301e+00,5.641355932808925222e-02
-1.003267267734649471e+00,4.637841734018947892e-02
-1.003594477642889560e+00,3.634046427114161204e-02
-1.003822999465689314e+00,2.630065063698680886e-02
-1.003952793726724968e+00,1.625992838584362776e-02
-1.003983830671871802e+00,6.219250778218747208e-03
-1.003916090286203211e+00,-3.820427732405028490e-03
-1.003749562309526056e+00,-1.385815161869764778e-02
-1.003484246250466283e+00,-2.389296439832157629e-02
-1.003120151399114368e+00,-3.392390875247642407e-02
-1.002657296838241452e+00,-4.395002664414233984e-02
-1.002095711453099725e+00,-5.397035943601594110e-02
-1.001435433939815267e+00,-6.398394800813261840e-02
-1.000676512812385344e+00,-7.398983287516874841e-02
-9.998190064082916884e-01,-8.398705430341769917e-02
-9.988629828927381160e-01,-9.397465242743287261e-02
-9.978085202615250004e-01,-1.039516673663316293e-01
-9.966557063425690588e-01,-1.139171393397533649e-01
-9.954046387960803211e-01,-1.238701087834652576e-01
-9.940554251134045005e-01,-1.338096164646090935e-01
-9.926081826145422005e-01,-1.437347035965824416e-01
-9.910630384443537277e-01,-1.536444119535475827e-01
-9.894201295674600605e-01,-1.635377839845615078e-01
-9.876796027618481855e-01,-1.734138629273200838e-01
-9.858416146111924627e-01,-1.832716929215097990e-01
-9.839063314958992335e-01,-1.931103191217602155e-01
-9.818739295828855518e-01,-2.029287878101903309e-01
-9.797445948141003669e-01,-2.127261465085419079e-01
-9.775185228937980364e-01,-2.225014440898931412e-01
-9.751959192745729421e-01,-2.322537308899456365e-01
-9.727769991421643114e-01,-2.419820588178777376e-01
-9.702619873990402377e-01,-2.516854814667576212e-01
-9.676511186467696701e-01,-2.613630542235088061e-01
-9.649446371671915879e-01,-2.710138343784216364e-01
-9.621427969023901294e-01,-2.806368812342035501e-01
-9.592458614334842260e-01,-2.902312562145610841e-01
-9.562541039582402869e-01,-2.997960229723071190e-01
-9.531678072675173752e-01,-3.093302474969860105e-01
-9.499872637205528658e-01,-3.188329982220098890e-01
-9.467127752190973577e-01,-3.283033461312993007e-01
-9.433446531804070556e-01,-3.377403648654209722e-01
-9.398832185091033908e-01,-3.471431308272159844e-01
-9.363288015679066545e-01,-3.565107232869115794e-01
-9.326817421472530789e-01,-3.658422244867092776e-01
-9.289423894338044718e-01,-3.751367197448430280e-01
-9.251111019778568423e-01,-3.843932975590997336e-01
-9.211882476596587876e-01,-3.936110497097960459e-01
-9.171742036546460808e-01,-4.027890713622040986e-01
-9.130693563976018945e-01,-4.119264611684195776e-01
-9.088741015457506567e-01,-4.210223213686649646e-01
-9.045888439407939741e-01,-4.300757578920217372e-01
-9.002139975698969510e-01,-4.390858804565839768e-01
-8.957499855256328969e-01,-4.480518026690274436e-01
-8.911972399648955268e-01,-4.569726421235865699e-01
-8.865562020667855370e-01,-4.658475205004332098e-01
-8.818273219894817716e-01,-4.746755636634500952e-01
-8.770110588261031959e-01,-4.834559017573926698e-01
-8.721078805595718908e-01,-4.921876693044321960e-01
-8.671182640164836197e-01,-5.008700053000737507e-01
-8.620426948199956252e-01,-5.095020533084427816e-01
-8.568816673417392060e-01,-5.180829615569326752e-01
-8.516356846527654012e-01,-5.266118830302083387e-01
-8.463052584735323292e-01,-5.350879755635572499e-01
-8.408909091229426203e-01,-5.435104019355839755e-01
-8.353931654664383810e-01,-5.518783299602388892e-01
-8.298125648631630158e-01,-5.601909325781772031e-01
-8.241496531121978997e-01,-5.684473879474400970e-01
-8.184049843978817851e-01,-5.766468795334528386e-01
-8.125791212342222680e-01,-5.847885961983324554e-01
-8.066726344084063083e-01,-5.928717322894996311e-01
-8.006861029234193516e-01,-6.008954877275879403e-01
-7.946201139397811586e-01,-6.088590680936446509e-01
-7.884752627164062222e-01,-6.167616847156164317e-01
-7.822521525505977680e-01,-6.246025547541139700e-01
-7.759513947171834403e-01,-6.323809012874501700e-01
-7.695736084068014460e-01,-6.400959533959442727e-01
-7.631194206633453714e-01,-6.477469462454876759e-01
-7.565894663205758874e-01,-6.553331211703639081e-01
-7.499843879379085587e-01,-6.628537257553179796e-01
-7.433048357353856384e-01,-6.703080139168686724e-01
-7.365514675278409529e-01,-6.776952459838579967e-01
-7.297249486582656486e-01,-6.850146887772318172e-01
-7.228259519303842362e-01,-6.922656156890468759e-01
-7.158551575404492606e-01,-6.994473067606966632e-01
-7.088132530082627003e-01,-7.065590487603526926e-01
-7.017009331074337553e-01,-7.136001352596136327e-01
-6.945188997948804621e-01,-7.205698667093580756e-01
-6.872678621395854615e-01,-7.274675505147948362e-01
-6.799485362506126895e-01,-7.342925011097051202e-01
-6.725616452043957638e-01,-7.410440400298721197e-01
-6.651079189713048345e-01,-7.477214959856914867e-01
-6.575880943415024493e-01,-7.543242049339583533e-01
-6.500029148500964249e-01,-7.608515101488247945e-01
-6.423531307015983849e-01,-7.673027622919236235e-01
-6.346394986936971794e-01,-7.736773194816525256e-01
-6.268627821403565115e-01,-7.799745473616134239e-01
-6.190237507942444317e-01,-7.861938191682029675e-01
-6.111231807685053585e-01,-7.923345157973482600e-01
-6.031618544578820629e-01,-7.983960258703834967e-01
-5.951405604591972764e-01,-8.043777457990620716e-01
-5.870600934912046931e-01,-8.102790798497001568e-01
-5.789212543138166911e-01,-8.160994402064466469e-01
-5.707248496467196563e-01,-8.218382470336746959e-01
-5.624716920873846782e-01,-8.274949285374904040e-01
-5.541626000284838316e-01,-8.330689210263542144e-01
-5.457983975747202621e-01,-8.385596689708104678e-01
-5.373799144590820642e-01,-8.439666250623207855e-01
-5.289079859585285037e-01,-8.492892502711968383e-01
-5.203834528091184630e-01,-8.545270139036282853e-01
-5.118071611205896598e-01,-8.596793936578016604e-01
-5.031799622903987412e-01,-8.647458756791066570e-01
-4.945027129172311908e-01,-8.697259546144243680e-01
-4.857762747139900417e-01,-8.746191336654949300e-01
-4.770015144202733870e-01,-8.794249246413601284e-01
-4.681793037143497926e-01,-8.841428480098767473e-01
-4.593105191246411034e-01,-8.887724329482972196e-01
-4.503960419407219140e-01,-8.933132173929142494e-01
-4.414367581238456406e-01,-8.977647480877649633e-01
-4.324335582170060199e-01,-9.021265806323915948e-01
-4.233873372545441383e-01,-9.063982795286549266e-01
-4.142989946713102611e-01,-9.105794182265976033e-01
-4.051694342113901226e-01,-9.146695791693529864e-01
-3.959995638364053328e-01,-9.186683538370974400e-01
-3.867902956333971187e-01,-9.225753427900418302e-01
-3.775425457223036685e-01,-9.263901557104600171e-01
-3.682572341630402368e-01,-9.301124114437503421e-01
-3.589352848621919501e-01,-9.337417380385281129e-01
-3.495776254793287463e-01,-9.372777727857456442e-01
-3.401851873329527209e-01,-9.407201622568370780e-01
-3.307589053060866480e-01,-9.440685623408854310e-01
-3.212997177515147240e-01,-9.473226382808088708e-01
-3.118085663966840282e-01,-9.504820647085646668e-01
-3.022863962482774669e-01,-9.535465256793664857e-01
-2.927341554964673631e-01,-9.565157147049144770e-01
-2.831527954188600704e-01,-9.593893347856349285e-01
-2.735432702841409380e-01,-9.621670984419272710e-01
-2.639065372554298960e-01,-9.648487277444164345e-01
-2.542435562933572091e-01,-9.674339543432081134e-01
-2.445552900588696399e-01,-9.699225194961458296e-01
-2.348427038157766544e-01,-9.723141740960667967e-01
-2.251067653330467710e-01,-9.746086786970553639e-01
-2.153484447868637131e-01,-9.768058035396924854e-01
-2.055687146624527173e-01,-9.789053285752986611e-01
-1.957685496556866855e-01,-9.809070434891699053e-01
-1.859489265744821151e-01,-9.828107477228041899e-01
-1.761108242399950508e-01,-9.846162504951181393e-01
-1.662552233876267160e-01,-9.863233708226512020e-01
-1.563831065678491505e-01,-9.879319375387572988e-01
-1.464954580468606216e-01,-9.894417893117823937e-01
-1.365932637070809141e-01,-9.908527746622266541e-01
-1.266775109474965466e-01,-9.921647519788903136e-01
-1.167491885838659177e-01,-9.933775895340031248e-01
-1.068092867487944603e-01,-9.944911654973349613e-01
-9.685879679168976630e-02,-9.955053679492888996e-01
-8.689871117860679950e-02,-9.964200948929742285e-01
-7.693002339199320194e-02,-9.972352542652606067e-01
-6.695372783034479747e-02,-9.979507639468110369e-01
-5.697081970778131860e-02,-9.985665517710952122e-01
-4.698229495355239760e-02,-9.990825555323816776e-01
-3.698915011148391774e-02,-9.994987229927089212e-01
-2.699238223937474798e-02,-9.998150118878357251e-01
-1.699298880835396069e-02,-1.000031389932170223e+00
-6.991967602208543422e-03,-1.000147834822677995e+00
3.009683383308326896e-03,-1.000164334241769870e+00
1.301096604117837896e-02,-1.000080885859168101e+00
2.301088225381867428e-02,-9.998974973327540150e-01
3.300843399377134668e-02,-9.996141863083943813e-01
4.300262342437259633e-02,-9.992309804187498035e-01
5.299245300039091833e-02,-9.987479172810638239e-01
6.297692556862449775e-02,-9.981650444939349498e-01
7.295504446844788826e-02,-9.974824196330712711e-01
8.292581363229820091e-02,-9.967001102460291140e-01
9.288823768608840681e-02,-9.958181938459368387e-01
1.028413220495441593e-01,-9.948367579042043385e-01
1.127840730364455119e-01,-9.937558998422203471e-01
1.227154979547700614e-01,-9.925757270220375572e-01
1.326346052067249870e-01,-9.912963567360484340e-01
1.425404043886585315e-01,-9.899179161956517259e-01
1.524319063908408933e-01,-9.884405425189120020e-01
1.623081234971047171e-01,-9.868643827172141059e-01
1.721680694843352177e-01,-9.851895936809134113e-01
1.820107597218002526e-01,-9.834163421639847691e-01
1.918352112703101686e-01,-9.815448047676705867e-01
2.016404429811978760e-01,-9.795751679231320397e-01
2.114254755951092690e-01,-9.775076278731036350e-01
2.211893318405940834e-01,-9.753423906525543474e-01
2.309310365324875880e-01,-9.730796720683573264e-01
2.406496166700731465e-01,-9.707196976779710607e-01
2.503441015350162946e-01,-9.682627027671329989e-01
2.600135227890600920e-01,-9.657089323265704017e-01
2.696569145714726723e-01,-9.630586410277288678e-01
2.792733135962368052e-01,-9.603120931975229757e-01
2.888617592489722830e-01,-9.574695627921105956e-01
2.984212936835812235e-01,-9.545313333696949787e-01
3.079509619186068803e-01,-9.514976980623566227e-01
3.174498119332964108e-01,-9.483689595469181333e-01
3.269168947633580014e-01,-9.451454300148464105e-01
3.363512645964031322e-01,-9.418274311411939381e-01
3.457519788670640470e-01,-9.384152940525833930e-01
3.551180983517777112e-01,-9.349093592942386843e-01
3.644486872632261010e-01,-9.313099767960664188e-01
3.737428133444241629e-01,-9.276175058377909011e-01
3.829995479624457855e-01,-9.238323150131469985e-01
3.922179662017785118e-01,-9.199547821931337577e-01
4.013971469572978901e-01,-9.159852944883337678e-01
4.105361730268522469e-01,-9.119242482103013803e-01
4.196341312034486681e-01,-9.077720488320245584e-01
4.286901123670309177e-01,-9.035291109474639093e-01
4.377032115758408004e-01,-8.991958582301737835e-01
4.466725281573531992e-01,-8.947727233910088840e-01
4.555971657987761825e-01,-8.902601481349219359e-01
4.644762326371073557e-01,-8.856585831168561906e-01
4.733088413487371859e-01,-8.809684878967373178e-01
4.820941092385908622e-01,-8.761903308935697909e-01
4.908311583287994218e-01,-8.713245893386423191e-01
4.995191154468918704e-01,-8.663717492278470989e-01
5.081571123134990264e-01,-8.613323052731181040e-01
5.167442856295612064e-01,-8.562067608529930762e-01
5.252797771630299817e-01,-8.509956279623045461e-01
5.337627338350567907e-01,-8.456994271610049907e-01
5.421923078056586354e-01,-8.403186875221314578e-01
5.505676565588533133e-01,-8.348539465789152070e-01
5.588879429872554150e-01,-8.293057502710409201e-01
5.671523354761245361e-01,-8.236746528900624753e-01
5.753600079868577133e-01,-8.179612170239795033e-01
5.835101401399176435e-01,-8.121660135009811654e-01
5.916019172971888063e-01,-8.062896213323627048e-01
5.996345306437529388e-01,-8.003326276546203211e-01
6.076071772690755379e-01,-7.942956276707310304e-01
6.155190602475966166e-01,-7.881792245906228400e-01
6.233693887187162774e-01,-7.819840295708411215e-01
6.311573779661681094e-01,-7.757106616534185095e-01
6.388822494967719701e-01,-7.693597477039528787e-01
6.465432311185593806e-01,-7.629319223489011703e-01
6.541395570182620967e-01,-7.564278279120946191e-01
6.616704678381581939e-01,-7.498481143504821533e-01
6.691352107522665627e-01,-7.431934391891081848e-01
6.765330395418827081e-01,-7.364644674553316728e-01
6.838632146704491932e-01,-7.296618716122934556e-01
6.911250033577517327e-01,-7.227863314916372905e-01
6.983176796534352748e-01,-7.158385342254934836e-01
7.054405245098311905e-01,-7.088191741777296606e-01
7.124928258540903503e-01,-7.017289528744775629e-01
7.194738786596127644e-01,-6.945685789339421934e-01
7.263829850167683455e-01,-6.873387679954995333e-01
7.332194542029009110e-01,-6.800402426480918194e-01
7.399826027516094307e-01,-6.726737323579259353e-01
7.466717545212984142e-01,-6.652399733954832417e-01
7.532862407629914436e-01,-6.577397087618475080e-01
7.598254001874016339e-01,-6.501736881143592717e-01
7.662885790312508050e-01,-6.425426676916030644e-01
7.726751311228328145e-01,-6.348474102377357209e-01
7.789844179468127239e-01,-6.270886849261635421e-01
7.852158087082566906e-01,-6.192672672825754177e-01
7.913686803958857041e-01,-6.113839391073400131e-01
7.974424178445468359e-01,-6.034394883972750145e-01
8.034364137968962316e-01,-5.954347092667958696e-01
8.093500689642871837e-01,-5.873704018684520189e-01
8.151827920868579547e-01,-5.792473723128594987e-01
8.209339999928128018e-01,-5.710664325880361325e-01
8.266031176568906513e-01,-5.628284004781495264e-01
8.321895782580155387e-01,-5.545340994816845281e-01
8.376928232361232629e-01,-5.461843587290389213e-01
8.431123023481582601e-01,-5.377800128995559037e-01
8.484474737232360342e-01,-5.293219021380011213e-01
8.536978039169641486e-01,-5.208108719704928058e-01
8.588627679649183388e-01,-5.122477732198937872e-01
8.639418494352668620e-01,-5.036334619206739305e-01
8.689345404805384199e-01,-4.949687992332506559e-01
8.738403418885291041e-01,-4.862546513578171470e-01
8.786587631323424796e-01,-4.774918894476663511e-01
8.833893224195583649e-01,-4.686813895220199311e-01
8.880315467405252017e-01,-4.598240323783702177e-01
8.925849719157713524e-01,-4.509207035043445999e-01
8.970491426425307724e-01,-4.419722929891007901e-01
9.014236125403780608e-01,-4.329796954342622350e-01
9.057079441959690058e-01,-4.239438098644020547e-01
9.099017092068814039e-01,-4.148655396370851678e-01
9.140044882245526026e-01,-4.057457923524769861e-01
9.180158709963091024e-01,-3.965854797625281147e-01
9.219354564064841107e-01,-3.873855176797439404e-01
9.257628525166188282e-01,-3.781468258855487097e-01
9.294976766047440275e-01,-3.688703280382524818e-01
9.331395552037373697e-01,-3.595569515806310013e-01
9.366881241387534640e-01,-3.502076276471272065e-01
9.401430285637217832e-01,-3.408232909706838676e-01
9.435039229969104380e-01,-3.314048797892166776e-01
9.467704713555507023e-01,-3.219533357517372907e-01
9.499423469895199590e-01,-3.124696038241353002e-01
9.530192327140792896e-01,-3.029546321946290366e-01
9.560008208416624909e-01,-2.934093721788945119e-01
9.588868132127137400e-01,-2.838347781248820034e-01
9.616769212255701360e-01,-2.742318073173294901e-01
9.643708658653868948e-01,-2.646014198819832131e-01
9.669683777321022022e-01,-2.549445786895342403e-01
9.694691970674382819e-01,-2.452622492592810566e-01
9.718730737809374576e-01,-2.355553996625276980e-01
9.741797674750287683e-01,-2.258250004257270904e-01
9.763890474691242494e-01,-2.160720244333792783e-01
9.785006928227419909e-01,-2.062974468306943421e-01
9.805144923576530891e-01,-1.965022449260296900e-01
9.824302446790513788e-01,-1.866873980931113841e-01
9.842477581957430610e-01,-1.768538876730495479e-01
9.859668511393545609e-01,-1.670026968761573472e-01
9.875873515825565052e-01,-1.571348106835836755e-01
9.891090974563024885e-01,-1.472512157487690376e-01
9.905319365660805175e-01,-1.373529002987348702e-01
9.918557266071758027e-01,-1.274408540352159058e-01
9.930803351789428968e-01,-1.175160680356454462e-01
9.942056397980864046e-01,-1.075795346540037722e-01
9.952315279109488211e-01,-9.763224742153919777e-02
9.961578969048042742e-01,-8.767520094737202285e-02
9.969846541181562882e-01,-7.770939081899110035e-02
9.977117168500403421e-01,-6.773581350265310552e-02
9.983390123683283379e-01,-5.775546624369443105e-02
9.988664779170354224e-01,-4.776934696676565784e-02
9.992940607226284966e-01,-3.777845417599862143e-02
9.996217179993348578e-01,-2.778378685511599319e-02
9.998494169534510867e-01,-1.778634436749343406e-02
9.999771347866522886e-01,-7.787126356184266227e-03
1.000004858698300358e+00,2.212867356083302040e-03
9.999325858867512684e-01,1.221263686692643409e-02
9.997603235496625995e-01,2.221118229433538538e-02
9.994880888832989863e-01,3.220750387669869125e-02
9.991159090808375831e-01,4.220060207281579184e-02
9.986438213296727762e-01,5.218947766188716114e-02
9.980718728077208057e-01,6.217313184347185440e-02
